datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2016-11-30,3.498125,2.901111111111111,2.575416666666667,10.603356481481482,968.0582083333334,3.7583425925925926,405.91185601851856,25.29592222222222,61.274393055555564,122.3,6.64,1.0486084960348308e-06
2016-12-31,5.891263440860215,4.658064516129032,3.3643817204301074,7.022087813620071,981.7845430107526,0.302589605734767,405.86166801075274,25.10543682795699,49.603024193548386,0.7999999999999998,3.9,-0.00012364262590924824
2017-01-31,3.752022829024195,3.3375423016879613,2.643254906945207,4.75455621445467,974.3946045792226,-3.4200200413908246,405.6794951752934,22.744985260703448,43.983305271857766,70.7,1.8599999999999999,-0.000448854498509732
2017-02-28,2.8736607142857147,2.328720238095238,1.9813988095238095,4.936393849206349,969.8899950396825,1.8415575396825399,405.73511160714287,25.003450892857142,80.9156681547619,71.0,6.5,0.00013709451059495947
2017-03-31,4.203944600280504,2.9344904160822813,2.2613838242169235,6.540966781874039,969.6898770564794,4.365294599723947,405.82361064360293,49.98238440860215,102.6631229546517,74.8,36.18,0.00021812023147194104
2017-04-30,24.192083333333336,9.111666666666668,5.036111111111111,10.335657407407409,971.3281666666667,3.8343935185185187,405.92195370370365,49.49614861111112,82.71230833333333,114.6,63.67,0.00024232956762859637
2017-05-31,8.378014592933948,4.313191244239631,2.9411866359447005,15.303341013824884,969.1824878392217,9.612274705581157,405.99926900921656,66.8275049923195,108.84768874807988,77.1,96.57,0.00019046840114822494
2017-06-30,15.208333333333332,7.28125,4.150833333333334,21.625430555555557,968.247287037037,13.810407407407407,405.90993657407404,66.01899027777777,87.0993861111111,99.5,106.58,-0.00022003102458911794
2017-07-31,10.93494623655914,8.330577956989247,6.1997311827956985,22.999637096774194,969.0759991039426,14.70146505376344,405.96766039426524,62.92683602150537,93.85670833333333,164.2,85.3,0.00014220844327783588
2017-08-31,8.839112903225805,4.988633122954651,3.657752454417952,22.737571489792735,970.5113485663082,15.635420562568179,406.0054693976937,61.98367045348294,93.52624954417952,97.9,73.69,9.313304264613187e-05
2017-09-30,4.37775240597609,3.0010584337689603,2.5254587527482264,18.885619069099132,969.5251024190383,9.704053307722168,406.0574105439417,74.02580814288538,130.51692877479246,9.9,36.04,0.00012793213432593653
2017-10-31,4.4006173971594,2.994438030387963,2.3955842694352416,15.903622241807412,975.0164271166543,7.968593511521059,405.97406340343906,51.23605577295289,87.18781410824143,9.200000000000001,26.08,-0.00020525949862859605
2017-11-30,1.6688607785011238,1.9400275537193694,1.3352390951617295,10.69653576828353,969.846511704692,2.883921386052141,405.955193485332,48.97624634738592,102.78598796616072,59.8,8.129999999999999,-4.648060013701105e-05
