datetime,suction_tension (20cm),suction_tension (40cm),suction_tension (70cm),water_temperature,barometric_pressure_qfe,dew_point,water_level,inflow_linth (m3/s),outflow_limmat (m3/s),precipitation (mm),Evapotranspiration (mm),change_rate
2017-01-29,3.2360119047619045,2.677083333333333,1.9000000000000001,3.9472023809523806,974.4293253968254,-4.927777777777778,405.648498015873,26.44064880952381,43.2764880952381,0.0,0.65,-5.842742226180864e-05
2017-02-05,2.2958333333333334,1.9738095238095237,1.8333333333333335,4.724027777777778,963.4915476190475,3.2318849206349207,405.84524801587304,31.692,108.07380952380952,62.6,0.34,0.0004850258313846556
2017-02-12,2.549404761904762,2.05,1.8803571428571428,4.7034722222222225,970.5135912698413,0.40067460317460324,405.7441130952381,26.356130952380955,85.45599404761904,9.8,0.48000000000000004,-0.00024919577383097913
2017-02-19,3.6482142857142854,2.9309523809523808,2.2708333333333335,4.787599206349206,979.5441468253968,1.3412301587301587,405.6743888888889,19.82840476190476,55.86925,7.8,1.77,-0.00017184280461224333
2017-02-26,2.848809523809524,2.442857142857143,2.0029761904761907,5.2593452380952375,969.4644642857144,2.775873015873016,405.67491071428566,22.31044047619048,69.34920238095238,3.7,2.66,1.2863158509457406e-06
2017-03-05,2.8023809523809526,2.2375,1.894047619047619,5.264900793650794,958.9967261904761,1.9784920634920635,405.6841607142857,23.888630952380954,71.96651785714286,41.8,4.16,2.2801508685388328e-05
2017-03-12,2.419047619047619,1.8386904761904763,1.7523809523809522,5.505178571428571,970.290873015873,3.4011111111111108,405.8035317460317,42.056357142857145,116.22031547619046,45.5,4.89,0.00029424622232188113
2017-03-19,4.994642857142857,3.361904761904762,2.4678571428571425,6.774305555555555,974.1673611111111,4.653571428571429,405.82401785714285,53.805035714285715,104.87097619047618,11.8,10.18,5.0482830997067296e-05
2017-03-26,3.8226190476190474,3.0541666666666667,2.369047619047619,6.328677721088435,967.9050453514739,5.62483701814059,405.89285714285717,66.13266071428572,112.99008333333333,1.7,5.48,0.00016962841696210873
2017-04-02,9.333928571428572,4.777380952380953,3.055357142857143,9.71984126984127,972.6621031746032,5.911507936507936,405.88490079365073,57.93768452380952,92.56626785714286,0.2,15.68,-1.9602092193649057e-05
2017-04-09,25.29940476190476,7.848214285714286,3.9744047619047618,10.477916666666667,974.2942460317461,5.664761904761905,405.9033630952381,53.47434523809524,79.60704761904762,0.4,15.4,4.548654446434597e-05
2017-04-16,59.410714285714285,14.964285714285714,5.558928571428572,10.732656926406927,970.6723106060606,5.0388347763347765,405.91220418470414,46.469434523809525,60.88588095238095,0.1,14.02,2.1781266847931136e-05
2017-04-23,10.783928571428572,11.186904761904762,7.476190476190475,9.712878787878788,976.7578282828283,0.47088744588744597,405.9311093073593,47.63238690476191,81.67449404761905,8.0,17.09,4.657441303868026e-05
2017-04-30,4.267261904761905,3.4214285714285713,3.6083333333333334,10.31607142857143,964.6654761904763,3.542063492063492,405.953998015873,48.94956547619047,107.65335119047619,105.9,14.24,5.63856969542087e-05
2017-05-07,3.297619047619048,2.6720238095238096,2.2214285714285715,12.120833333333334,967.1913293650794,6.720376984126984,405.97430555555553,53.58844642857143,108.76855952380951,36.900000000000006,9.68,5.002423866184991e-05
2017-05-14,4.282738095238096,3.0482142857142853,2.330357142857143,13.22232142857143,964.5104166666666,8.815376984126985,406.00792658730154,63.62622023809524,122.50232142857143,27.0,12.620000000000001,8.281566415879738e-05
2017-05-21,5.792261904761905,3.8125,3.041666666666667,15.624107142857142,973.3714880952382,9.43279761904762,406.02271825396826,74.66675,108.9781130952381,5.0,23.61,3.643196523550607e-05
2017-05-28,11.858928571428573,5.796130952380952,3.6357142857142857,17.60376984126984,971.6765674603175,11.236130952380952,406.0075753968254,71.76899999999999,97.93261904761904,0.0,37.260000000000005,-3.72955907688155e-05
2017-06-04,16.88809523809524,7.819345238095238,4.211309523809524,21.618134920634922,969.3559126984127,14.883650793650792,405.94168452380956,77.90778571428572,105.7643988095238,66.19999999999999,22.89,-0.0001622897625775943
2017-06-11,5.101785714285714,2.4205357142857147,2.3880952380952385,18.794940476190476,968.969642857143,10.496031746031745,405.92558531746033,75.27006547619047,103.13268452380953,2.4000000000000004,27.029999999999998,-3.9658913984386146e-05
2017-06-18,13.695833333333335,5.438690476190476,3.596428571428571,20.654027777777777,971.6814682539682,13.885019841269841,405.9029444444444,64.53541071428572,80.70370238095238,17.5,26.66,-5.577592010663768e-05
2017-06-25,23.29940476190476,8.476190476190476,4.458928571428571,23.876607142857143,969.6078373015872,16.63853174603175,405.89424603174604,56.369910714285716,70.7265892857143,1.0,30.31,-2.142978467500889e-05
2017-07-02,19.74642857142857,13.4,7.097619047619048,23.468849206349205,962.7917658730158,12.969543650793652,405.909375,62.09417857142858,84.58505357142857,24.6,15.59,3.727317743940084e-05
2017-07-09,16.136309523809526,14.016964285714286,8.154761904761905,23.45380952380952,970.974246031746,15.220912698412699,405.921005952381,65.73510714285715,92.99475595238096,36.0,31.88,2.8654061958954813e-05
2017-07-16,8.374404761904762,6.899107142857143,6.1625000000000005,23.014325396825395,970.4367857142857,13.722857142857142,405.94605753968256,58.64225595238095,82.9794880952381,33.2,15.89,6.171542476041125e-05
2017-07-23,18.41488095238095,10.689880952380951,7.408928571428571,23.70722222222222,968.3382738095239,15.846785714285716,405.9831924603175,49.7095,72.64639285714286,52.1,23.41,9.147747575144471e-05
2017-07-30,3.2434523809523808,2.3479166666666664,3.1380952380952385,22.05061507936508,966.2996626984126,14.542301587301589,406.02828373015876,72.86589285714285,122.47345833333334,38.5,10.27,0.00011106683892014857
2017-08-06,9.291666666666668,4.263392857142857,3.286309523809524,23.04007936507936,969.6447222222222,17.65843253968254,406.0058253968254,69.44853571428573,98.08427976190477,7.500000000000002,17.05,-5.5312238662397206e-05
2017-08-13,10.674999999999999,4.18422619047619,3.2994047619047615,21.802916666666665,970.4034722222223,13.237142857142857,406.0025793650793,63.78054166666667,98.10884523809523,32.2,10.16,-7.995037369035174e-06
