Stationsnummer: 2099
Stationsname: Zürich, Unterhard
DBLH-Nr: 00343
Gewässer: Limmat
Exportperiode: 2019-01-01 - 2022-11-13
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Stundenmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 09:00:00;;400.248;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 10:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 11:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 12:00:00;;400.252;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 13:00:00;;400.254;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 14:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 15:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 16:00:00;;400.252;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 17:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 18:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 19:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 20:00:00;;400.252;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 21:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 22:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-17 23:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 00:00:00;;400.254;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 01:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 02:00:00;;400.252;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 03:00:00;;400.248;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 04:00:00;;400.240;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 05:00:00;;400.231;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 06:00:00;;400.222;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 07:00:00;;400.213;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 08:00:00;;400.204;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 09:00:00;;400.195;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 10:00:00;;400.185;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 11:00:00;;400.170;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 12:00:00;;400.167;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 13:00:00;;400.162;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 14:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 15:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 16:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 17:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 18:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 19:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 20:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 21:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 22:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-18 23:00:00;;400.159;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 00:00:00;;400.157;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 01:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 02:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 03:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 04:00:00;;400.155;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 05:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 06:00:00;;400.157;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 07:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 08:00:00;;400.158;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 09:00:00;;400.151;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 10:00:00;;400.148;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 11:00:00;;400.151;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 12:00:00;;400.152;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 13:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 14:00:00;;400.163;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 15:00:00;;400.178;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 16:00:00;;400.191;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 17:00:00;;400.207;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 18:00:00;;400.227;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 19:00:00;;400.242;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 20:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 21:00:00;;400.252;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 22:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-19 23:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 00:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 01:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 02:00:00;;400.247;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 03:00:00;;400.247;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 04:00:00;;400.246;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 05:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 06:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 07:00:00;;400.254;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 08:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 09:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 10:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 11:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 12:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 13:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 14:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 15:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 16:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 17:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 18:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 19:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 20:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 21:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 22:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-20 23:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 00:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 01:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 02:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 03:00:00;;400.240;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 04:00:00;;400.242;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 05:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 06:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 07:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 08:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 09:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 10:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 11:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 12:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 13:00:00;;400.250;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 14:00:00;;400.246;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 15:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 16:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 17:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 18:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 19:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 20:00:00;;400.246;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 21:00:00;;400.246;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 22:00:00;;400.246;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-21 23:00:00;;400.247;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 00:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 01:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 02:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 03:00:00;;400.254;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 04:00:00;;400.263;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 05:00:00;;400.259;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 06:00:00;;400.253;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 07:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 08:00:00;;400.243;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 09:00:00;;400.247;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 10:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 11:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 12:00:00;;400.243;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 13:00:00;;400.245;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 14:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 15:00:00;;400.249;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 16:00:00;;400.241;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 17:00:00;;400.244;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 18:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 19:00:00;;400.251;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 20:00:00;;400.248;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 21:00:00;;400.243;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 22:00:00;;400.235;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-22 23:00:00;;400.223;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 00:00:00;;400.209;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 01:00:00;;400.201;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 02:00:00;;400.195;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 03:00:00;;400.186;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 04:00:00;;400.177;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 05:00:00;;400.172;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 06:00:00;;400.164;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 07:00:00;;400.157;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 08:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 09:00:00;;400.152;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 10:00:00;;400.154;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 11:00:00;;400.157;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 12:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 13:00:00;;400.156;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 14:00:00;;400.150;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 15:00:00;;400.074;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 16:00:00;;400.089;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 17:00:00;;400.119;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 18:00:00;;400.136;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 19:00:00;;400.145;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 20:00:00;;400.147;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 21:00:00;;400.149;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 22:00:00;;400.147;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-23 23:00:00;;400.149;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 00:00:00;;400.155;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 01:00:00;;400.155;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 02:00:00;;400.154;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 03:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 04:00:00;;400.152;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 05:00:00;;400.151;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 06:00:00;;400.151;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 07:00:00;;400.154;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 08:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 09:00:00;;400.150;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 10:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 11:00:00;;400.153;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 12:00:00;;400.154;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 13:00:00;;400.155;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 14:00:00;;400.152;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 15:00:00;;400.149;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 16:00:00;;400.149;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 17:00:00;;400.148;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 18:00:00;;400.150;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 19:00:00;;400.148;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 20:00:00;;400.141;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 21:00:00;;400.133;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 22:00:00;;400.125;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-24 23:00:00;;400.116;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 00:00:00;;400.108;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 01:00:00;;400.100;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 02:00:00;;400.092;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 03:00:00;;400.079;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 04:00:00;;400.069;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 05:00:00;;400.058;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 06:00:00;;400.050;Freigegeben, provisorische Daten
Zürich, Unterhard;2099;Pegel;Stundenmittel;m ü.M.;Limmat;2019-11-25 07:00:00;;400.046;Freigegeben, provisorische Daten
